Dimensions,Activation,Total Memory Size (MB),NAU Loss @ 25epoch,Baseline Loss @ 25epoch,Loss Diff (NAU-Baseline) @ 25epoch,NAU Loss @ 50epoch,Baseline Loss @ 50epoch,Loss Diff (NAU-Baseline) @ 50epoch,NAU Loss @ 75epoch,Baseline Loss @ 75epoch,Loss Diff (NAU-Baseline) @ 75epoch,NAU Loss @ 100epoch,Baseline Loss @ 100epoch,Loss Diff (NAU-Baseline) @ 100epoch,NAU Loss @ 500epoch,Baseline Loss @ 500epoch,Loss Diff (NAU-Baseline) @ 500epoch,NAU Training Time @ 1000epoch (sec),Baseline Training Time @ 1000epoch (sec)
2->512->2->32->1,linear,0.273064,0.11009620130062103,0.13626940548419952,-0.02617320418357849,0.09510914236307144,0.09224109351634979,0.002868048846721649,0.08808551728725433,0.08472093939781189,0.003364577889442444,0.09134209156036377,0.08427107334136963,0.007071018218994141,0.08589256554841995,0.08342339843511581,0.002469167113304138,15.095699071884155,8.203621864318848
2->512->2->64->1,linear,0.273704,0.1083652675151825,0.300632119178772,-0.19226685166358948,0.0857301726937294,0.1530473232269287,-0.06731715053319931,0.08419442176818848,0.10370991379022598,-0.019515492022037506,0.08517026156187057,0.09002876281738281,-0.0048585012555122375,0.0946255475282669,0.0822356790304184,0.01238986849784851,14.786675214767456,8.484683752059937
2->512->2->128->1,linear,0.274984,0.11197232455015182,0.18334521353244781,-0.07137288898229599,0.09309139847755432,0.1025485023856163,-0.009457103908061981,0.0884583592414856,0.08688660711050034,0.00157175213098526,0.09195640683174133,0.08394281566143036,0.008013591170310974,0.09148642420768738,0.08405173569917679,0.00743468850851059,16.43923020362854,8.421545505523682
2->512->2->256->1,linear,0.277544,0.11062823981046677,0.0996679738163948,0.01096026599407196,0.08665139973163605,0.0857459232211113,0.0009054765105247498,0.08399198949337006,0.08320186287164688,0.000790126621723175,0.07596243917942047,0.08277250826358795,-0.0068100690841674805,0.0858767181634903,0.08520698547363281,0.0006697326898574829,16.35097050666809,9.79633116722107
2->512->2->512->1,linear,0.282664,0.10684435814619064,0.18412944674491882,-0.07728508859872818,0.0879092887043953,0.1012057214975357,-0.013296432793140411,0.08290111273527145,0.08605381846427917,-0.003152705729007721,0.08051788806915283,0.08340582251548767,-0.002887934446334839,0.08637207746505737,0.08403953909873962,0.002332538366317749,15.93918251991272,9.705272436141968
2->512->2->1024->1,linear,0.292904,0.11245018243789673,0.1528698354959488,-0.04041965305805206,0.08918502926826477,0.09563948959112167,-0.006454460322856903,0.08229687064886093,0.08697540313005447,-0.0046785324811935425,0.08913261443376541,0.08425548672676086,0.004877127707004547,0.08832872658967972,0.08350715786218643,0.004821568727493286,17.717931270599365,11.028594970703125
2->512->4->2->1,linear,0.276592,0.10324566066265106,0.14308181405067444,-0.039836153388023376,0.0875496119260788,0.08983471989631653,-0.002285107970237732,0.0890001580119133,0.08353087306022644,0.005469284951686859,0.09140287339687347,0.08466605097055435,0.006736822426319122,0.08564189076423645,0.0849984660744667,0.0006434246897697449,14.443954467773438,8.185222148895264
2->512->4->4->1,linear,0.276648,0.10874766856431961,0.09120836108922958,0.017539307475090027,0.096051424741745,0.0831838920712471,0.012867532670497894,0.08982434868812561,0.08551928400993347,0.004305064678192139,0.08565768599510193,0.08294971287250519,0.0027079731225967407,0.0883444994688034,0.08323600143194199,0.00510849803686142,14.930346727371216,8.936730146408081
2->512->4->8->1,linear,0.27676,0.11329348385334015,0.3800908625125885,-0.26679737865924835,0.09486797451972961,0.1659681797027588,-0.07110020518302917,0.08949655294418335,0.10138733685016632,-0.011890783905982971,0.09529124945402145,0.08756276220083237,0.007728487253189087,0.09833208471536636,0.0831713005900383,0.015160784125328064,14.800481796264648,8.884589195251465
2->512->4->16->1,linear,0.276984,0.1180557906627655,0.0888499841094017,0.0292058065533638,0.09094782173633575,0.08464536815881729,0.006302453577518463,0.08210666477680206,0.08411296457052231,-0.0020062997937202454,0.08905468136072159,0.08368126302957535,0.00537341833114624,0.09196987748146057,0.08475629985332489,0.007213577628135681,15.479573965072632,9.015025854110718
2->512->4->32->1,linear,0.277432,0.12301971018314362,0.10431969165802002,0.018700018525123596,0.0888148844242096,0.0860128104686737,0.0028020739555358887,0.08279288560152054,0.0847262293100357,-0.0019333437085151672,0.08670005947351456,0.08441343903541565,0.0022866204380989075,0.09200333058834076,0.08458507061004639,0.0074182599782943726,15.550621509552002,8.972553014755249
2->512->4->64->1,linear,0.278328,0.11572812497615814,0.09551824629306793,0.02020987868309021,0.08526964485645294,0.0853041410446167,-3.4496188163757324e-05,0.09015956521034241,0.08505040407180786,0.005109161138534546,0.09392572194337845,0.08269426971673965,0.011231452226638794,0.08841093629598618,0.08450485020875931,0.0039060860872268677,16.16597056388855,9.106013774871826
2->512->4->128->1,linear,0.28012,0.1089458018541336,0.18857571482658386,-0.07962991297245026,0.08705899119377136,0.10649626702070236,-0.019437275826931,0.08932366967201233,0.08601342886686325,0.0033102408051490784,0.09110875427722931,0.08457547426223755,0.00653328001499176,0.09177635610103607,0.08332055062055588,0.008455805480480194,16.400707483291626,9.304447412490845
2->512->4->256->1,linear,0.283704,0.12003869563341141,0.13410687446594238,-0.014068178832530975,0.0828544870018959,0.08847306668758392,-0.005618579685688019,0.08441305160522461,0.08345696330070496,0.0009560883045196533,0.09062398225069046,0.08502789586782455,0.005596086382865906,0.08223260939121246,0.08481191843748093,-0.002579309046268463,19.722079753875732,9.16381049156189
2->512->4->512->1,linear,0.290872,0.11649556457996368,0.11844629049301147,-0.0019507259130477905,0.08948744088411331,0.08828797191381454,0.001199468970298767,0.08476303517818451,0.08396059274673462,0.0008024424314498901,0.08802264928817749,0.08439964801073074,0.003623001277446747,0.08875109255313873,0.0845806747674942,0.004170417785644531,17.32610011100769,10.619049787521362
2->512->4->1024->1,linear,0.305208,0.13633975386619568,0.2043340802192688,-0.06799432635307312,0.09490525722503662,0.14236392080783844,-0.04745866358280182,0.0836283415555954,0.11184899508953094,-0.028220653533935547,0.0871504694223404,0.09697192162275314,-0.00982145220041275,0.08276672661304474,0.08319379389286041,-0.00042706727981567383,22.079150199890137,11.8936128616333
